brand,detail,detail_desc,goods_desc,goods_id,goods_title,pl_id,scj_price,title,url,weight,zp_price
高家山,安化黑茶,"规格：6g*2泡/盒*10小盒,产地：湖南安化县,生产年份：2017年8月,食品生产许可证：SC11443092300088,储藏方法：在通风、干燥、无毒、无异味的条件下保存,保质期：在符合存放条件下可长期储存,等级：一级,包装规格：长31.5cm*宽12.7cm*6.5cm,原料年份：2017年",手工揉茶，小颗粒装，更方便,8703691,高家山 安化黑茶 春山手工团茶 2017年 120g,12367,452.00元,黑茶,https://www.zuipin.cn/goods?id=8703691,120克,452.00元
高家山,安化黑茶,"规格：950g/盒,产地：湖南安化县,生产年份：2017年10月,食品生产许可证：SC11443092300088,储藏方法：在通风、干燥、无毒、无异味的条件下保存,保质期：在符合存放条件下可长期储存,包装规格：长33.3cm*宽22.2cm*高6.5cm,原料年份：2017年",草本香卓著，手工压制，收藏礼赠佳品,8703696,高家山 安化黑茶 荒像荒山大叶茯砖 2017年 950g,12168,818.00元,黑茶,https://www.zuipin.cn/goods?id=8703696,950克,818.00元
高家山,安化黑茶,"规格：500g/桶,产地：湖南安化县,生产年份：2016年8月,食品生产许可证：SC11443092300088,储藏方法：在通风、干燥、无毒、无异味的条件下保存,保质期：在符合存放条件下可长期储存,等级：一级,包装规格：直径14.8cm*高15.5cm,原料年份：2016年",高海拔纯野荒茶，自然臻稀造就,8703690,高家山 安化黑茶 本色居 天尖茶 2016年 500g,11955,646.00元,黑茶,https://www.zuipin.cn/goods?id=8703690,500克,646.00元
醉品朴茶,安化黑茶,"产地：湖南安化,生产年份：2018年,储藏方法：清洁、通风、干燥、无异味处保存,保质期：在清洁、防潮、无异味的条件下可长期保存,等级：一级,包装规格：26.2cm*12.5cm*3.8cm","集四大知名品牌 ,严选四味经典款",69312462110002,醉品朴茶 时令茶集 第四期 新品体验装组合 42g,12808,106.00元,黑茶,https://www.zuipin.cn/goods?id=69312462110002,42克,85.00元
高家山,安化黑茶,"规格：650g/盒,产地：湖南安化县,生产年份：2016年9月,食品生产许可证：SC11443092300088,储藏方法：在通风、干燥、无毒、无异味的条件下保存,保质期：在符合存放条件下可长期储存,等级：一级,包装规格：长26.5cm*宽15.3cm*高8.5cm,原料年份：2016年",菌香浓郁，高性价比自饮首选,8703695,高家山 安化黑茶 守艺手工茯砖 2016年 650g,12167,335.00元,黑茶,https://www.zuipin.cn/goods?id=8703695,650克,335.00元
千秋界,安化黑茶,"规格：700g/饼,产地：湖南安化县,生产年份：2017年8月,食品生产许可证：SC11443092300447,储藏方法：干燥通风、无阳光、无异味处可长期存放,保质期：可长期保存,等级：一级,包装规格：长282mm宽272mm高54mm,原料年份：2017年",新品预售中，预计11月5日发货,6931246262014,千秋界 安化黑茶 醉品茶城专属定制2017年中欧有机双认证千两饼 700g,12810,498.00元,黑茶,https://www.zuipin.cn/goods?id=6931246262014,700克,498.00元
高家山,安化黑茶,"规格：28粒33*20.5*5.5cm,产地：湖南安化,生产年份：2011年,食品生产许可证：SC11443092300088,保质期：在符合存储条件下可长期保存",金箔纸颗粒装 比传统砖茶更易冲泡,8684036-1,【老茶】高家山安化黑茶 2011年 特级 陈年野生千两茶 方块直泡 300g 黄金礼盒,3187,636.00元,黑茶,https://www.zuipin.cn/goods?id=8684036-1,300克,636.00元
高家山,安化黑茶,"产地：湖南安化,生产年份：2015年,食品生产许可证：SC11443092300088,储藏方法：通风、防潮、无毒、无异味,保质期：在符合存储条件下可长期保存",经过49天日晒夜露 竹黄、粽叶包装,8684038-1,高家山安化黑茶 2015年 二级 安化拾两茶 500g,10857,265.00元,黑茶,https://www.zuipin.cn/goods?id=8684038-1,500克,265.00元
高家山,安化黑茶,"产地：湖南安化,生产年份：2017年,食品生产许可证：SC11443092300088,储藏方法：在通风、干燥、无毒、无异味的条件下保存,保质期：在符合存储条件下可长期保存,等级：二级,原料年份：2017年",高海拔野荒茶 自然臻稀造就,8703121,【高家山】安化黑茶 2017年 二级 古法茯砖 1000g/砖,11516,228.00元,黑茶,https://www.zuipin.cn/goods?id=8703121,1000克,228.00元
褒家冲,安化黑茶,"规格：800g/盒,产地：湖南安化县,生产年份：2018年8月,食品生产许可证：SC11443092300641,储藏方法：清洁、通风、干燥、无异味处保存,保质期：在清洁、防潮、无异味的条件下可长期保存,等级：一级,包装规格：长18.5cm*宽28cm*高4cm,原料年份：2018年",新品预售中，预计11月3日发货,6931246262013,褒家冲 安化黑茶 醉品茶城专属定制2018年红茯天下金花茯砖茶 800g,12809,248.00元,黑茶,https://www.zuipin.cn/goods?id=6931246262013,800克,248.00元
中茶,安化黑茶,"规格：1000g/砖,产地：湖南安化,生产年份：2017年5月,食品生产许可证：SC11443092300238,储藏方法：清洁干燥、无异味、无污染、无毒害的环境中,保质期：长期保存,等级：一级,包装规格：长17.5cm*宽26.5cm*高5cm,原料年份：2014年",毛主席到安化100周年纪念茶,6931246262012,中茶百年木仓 安化黑茶 2014年福润天下手筑茯砖茶 1000g,12725,578.00元,黑茶,https://www.zuipin.cn/goods?id=6931246262012,1000克,578.00元
高家山,安化黑茶,"产地：湖南安化,生产年份：2015年,食品生产许可证：SC11443092300088,储藏方法：在通风、干燥、无毒、无异味的条件下保存,保质期：在符合存储条件下可长期保存,等级：一级,原料年份：2015年",松烟味 老茶客值得回味,8703123,【高家山】安化黑茶 2015年 一级 守艺 茯砖茶 200g/砖,11518,160.00元,黑茶,https://www.zuipin.cn/goods?id=8703123,200克,160.00元
高家山,安化黑茶,"产地：湖南安化,生产年份：2014年,食品生产许可证：SC11443092300088,储藏方法：在通风、干燥、无毒、无异味的条件下保存,保质期：在符合存储条件下可长期保存,等级：一级,原料年份：2014年",高海拔野荒茶 多年陈化,8703122,【高家山】安化黑茶 2014年 一级 守艺 手工天尖 250g/盒,11517,260.00元,黑茶,https://www.zuipin.cn/goods?id=8703122,250克,260.00元
天墨,安化黑茶,"规格：400g/盒,产地：湖南安化县,生产年份：2017年7月,食品生产许可证：SC11443092300174,储藏方法：防潮、防异、通风,保质期：在符合存储条件下可长期保存,等级：一级,包装规格：长13cm*宽18.5cm*高4.5cm,原料年份：2017年7月",新品预售中，预计11月2日发货,6931246262015,天墨 安化黑茶 醉品茶城专属定制2017年高山野生手筑茯砖茶 400g,12811,198.00元,黑茶,https://www.zuipin.cn/goods?id=6931246262015,400克,198.00元
大益茶业,柑普茶,"生熟：熟茶,规格：17~19颗,产地：广东省江门市,生产年份：2017年8月,食品生产许可证：SC11444070501043,储藏方法：通风、阴凉、干燥、清洁、无异味的环境,保质期：6年,包装规格：高19cm*直径13.7cm",喝柑普，新式时尚的食养之道,8699808,大益 柑普茶 金柑普 小青柑  200g,3372,298.00元,黑茶,https://www.zuipin.cn/goods?id=8699808,200克,298.00元
益泡柑,柑普茶,"生熟：熟茶,规格：18-25颗,产地：江门新会,生产年份：2017年,食品生产许可证：SC11444070501720,储藏方法：置于通风透气、无污染、无异味的环境下存放,保质期：六年",怕油腻 喝小青柑,8699457,益泡柑 柑普茶 益泡·雅 小青柑+6年普洱熟茶 一级 圆罐250g,3223,360.00元,黑茶,https://www.zuipin.cn/goods?id=8699457,250克,360.00元
